date,brand,sales
04/03/22,Producto 9,"$3,901.97"
04/03/22,Producto 3,$199.20
04/03/22,Producto 16,$69.93
04/03/22,Producto 13,$148.90
04/03/22,Producto 7,"$1,728.96"
04/03/22,Producto 2,$444.58
04/03/22,Producto 17,"$1,394.11"
05/03/22,Producto 3,$236.55
05/03/22,Producto 6,"$5,334.38"
05/03/22,Producto 23,"$2,051.08"
05/03/22,Producto 17,"$1,475.03"
05/03/22,Producto 14,"$3,286.42"
05/03/22,Producto 13,$159.89
05/03/22,Producto 5,"$6,108.02"
05/03/22,Producto 18,$898.73
05/03/22,Producto 1,$465.69
05/03/22,Producto 7,"$1,129.33"
05/03/22,Producto 10,"$1,514.97"
05/03/22,Producto 4,$564.61
05/03/22,Producto 2,$422.39
05/03/22,Producto 11,$227.62
05/03/22,Producto 9,"$4,830.44"
05/03/22,Producto 16,$108.89
05/03/22,Producto 12,$432.91
06/03/22,Producto 22,$4.98
06/03/22,Producto 13,$146.90
06/03/22,Producto 2,$322.09
06/03/22,Producto 10,$913.88
06/03/22,Producto 23,"$1,734.74"
06/03/22,Producto 6,"$3,142.71"
06/03/22,Producto 9,"$3,490.29"
06/03/22,Producto 3,$186.75
06/03/22,Producto 18,$779.71
06/03/22,Producto 5,"$3,699.10"
06/03/22,Producto 1,$237.84
06/03/22,Producto 14,"$2,244.32"
06/03/22,Producto 11,$93.91
06/03/22,Producto 17,"$1,032.32"
06/03/22,Producto 7,$890.47
06/03/22,Producto 16,$69.93
06/03/22,Producto 4,$393.76
06/03/22,Producto 12,$310.69
07/03/22,Producto 11,$130.87
07/03/22,Producto 23,$998.84
07/03/22,Producto 14,"$1,635.62"
07/03/22,Producto 12,$170.83
07/03/22,Producto 9,"$1,927.27"
07/03/22,Producto 17,$856.44
07/03/22,Producto 13,$115.92
07/03/22,Producto 1,$186.87
07/03/22,Producto 18,$557.93
07/03/22,Producto 16,$86.08
07/03/22,Producto 2,$339.49
07/03/22,Producto 19,$16.99
07/03/22,Producto 6,"$1,806.53"
07/03/22,Producto 5,"$2,190.55"
07/03/22,Producto 3,$171.81
07/03/22,Producto 4,$264.76
07/03/22,Producto 10,$729.00
07/03/22,Producto 7,$743.55
08/03/22,Producto 6,"$2,008.97"
08/03/22,Producto 11,$96.93
08/03/22,Producto 9,"$1,699.43"
08/03/22,Producto 1,$221.85
08/03/22,Producto 12,$209.79
08/03/22,Producto 23,"$1,055.84"
08/03/22,Producto 18,$436.22
08/03/22,Producto 10,"$1,069.75"
08/03/22,Producto 16,$78.92
08/03/22,Producto 14,"$1,517.74"
08/03/22,Producto 5,"$2,461.89"
08/03/22,Producto 2,$280.94
08/03/22,Producto 4,$173.87
08/03/22,Producto 3,$179.28
08/03/22,Producto 17,$539.65
08/03/22,Producto 7,$676.60
08/03/22,Producto 13,$80.94
09/03/22,Producto 5,"$2,279.03"
09/03/22,Producto 1,$122.91
09/03/22,Producto 10,$957.32
09/03/22,Producto 18,$418.49
09/03/22,Producto 9,"$2,498.85"
09/03/22,Producto 3,$154.38
09/03/22,Producto 6,"$2,253.97"
09/03/22,Producto 17,$561.62
09/03/22,Producto 7,$843.50
09/03/22,Producto 11,$99.95
09/03/22,Producto 12,$159.84
09/03/22,Producto 14,"$1,837.73"
09/03/22,Producto 2,$337.02
09/03/22,Producto 4,$179.91
09/03/22,Producto 13,$60.95
09/03/22,Producto 23,"$1,072.75"
09/03/22,Producto 16,$119.88
10/03/22,Producto 10,$902.30
10/03/22,Producto 9,"$2,749.18"
10/03/22,Producto 6,"$2,691.43"
10/03/22,Producto 2,$341.72
10/03/22,Producto 18,$575.01
10/03/22,Producto 14,"$1,948.74"
10/03/22,Producto 16,$119.91
10/03/22,Producto 1,$213.86
10/03/22,Producto 5,"$3,152.90"
10/03/22,Producto 11,$79.96
10/03/22,Producto 13,$144.89
10/03/22,Producto 12,$260.74
10/03/22,Producto 23,"$1,120.70"
10/03/22,Producto 3,$204.18
10/03/22,Producto 4,$219.89
10/03/22,Producto 17,$854.43
10/03/22,Producto 7,"$1,030.40"
11/03/22,Producto 18,$755.06
11/03/22,Producto 13,$100.93
11/03/22,Producto 14,"$2,948.07"
11/03/22,Producto 3,$204.18
11/03/22,Producto 9,"$4,700.44"
11/03/22,Producto 17,"$1,674.94"
11/03/22,Producto 5,"$5,336.38"
11/03/22,Producto 6,"$4,084.74"
11/03/22,Producto 2,$381.04
11/03/22,Producto 4,$479.76
11/03/22,Producto 11,$199.90
11/03/22,Producto 16,$163.84
11/03/22,Producto 7,"$1,274.24"
11/03/22,Producto 1,$381.74
11/03/22,Producto 10,"$1,505.36"
11/03/22,Producto 12,$352.15
11/03/22,Producto 23,"$1,771.81"
12/03/22,Producto 2,$406.84
12/03/22,Producto 6,"$4,723.53"
12/03/22,Producto 23,"$2,329.78"
12/03/22,Producto 9,"$5,447.02"
12/03/22,Producto 5,"$6,204.67"
12/03/22,Producto 13,$155.89
12/03/22,Producto 12,$401.60
12/03/22,Producto 1,$235.84
12/03/22,Producto 16,$104.40
12/03/22,Producto 14,"$3,408.55"
12/03/22,Producto 18,$791.77
12/03/22,Producto 11,$199.90
12/03/22,Producto 7,"$1,569.08"
12/03/22,Producto 17,"$1,779.89"
12/03/22,Producto 10,"$1,386.54"
12/03/22,Producto 3,$216.63
12/03/22,Producto 4,$519.74
13/03/22,Producto 12,$202.55
13/03/22,Producto 1,$208.87
13/03/22,Producto 4,$459.77
13/03/22,Producto 2,$377.40
13/03/22,Producto 13,$88.93
13/03/22,Producto 14,"$2,523.38"
13/03/22,Producto 7,$990.39
13/03/22,Producto 16,$102.24
13/03/22,Producto 11,$59.97
13/03/22,Producto 9,"$3,261.91"
13/03/22,Producto 10,"$1,217.64"
13/03/22,Producto 17,"$1,132.26"
13/03/22,Producto 3,$176.79
13/03/22,Producto 5,"$3,741.56"
13/03/22,Producto 18,$540.12
13/03/22,Producto 6,"$3,438.39"
13/03/22,Producto 23,"$1,990.57"
14/03/22,Producto 2,$352.20
14/03/22,Producto 4,$159.92
14/03/22,Producto 18,$330.68
14/03/22,Producto 16,$68.93
14/03/22,Producto 9,"$1,836.29"
14/03/22,Producto 5,"$2,446.31"
14/03/22,Producto 13,$39.97
14/03/22,Producto 14,"$1,710.53"
14/03/22,Producto 10,$851.87
14/03/22,Producto 12,$174.83
14/03/22,Producto 3,$151.89
14/03/22,Producto 17,$632.61
14/03/22,Producto 6,"$2,045.25"
14/03/22,Producto 23,$978.67
14/03/22,Producto 1,$206.85
14/03/22,Producto 7,$599.65
14/03/22,Producto 11,$99.95
15/03/22,Producto 23,"$1,016.63"
15/03/22,Producto 18,$366.63
15/03/22,Producto 11,$159.92
15/03/22,Producto 1,$139.90
15/03/22,Producto 5,"$2,775.06"
15/03/22,Producto 6,"$2,392.35"
15/03/22,Producto 2,$287.36
15/03/22,Producto 3,$176.79
15/03/22,Producto 12,$139.86
15/03/22,Producto 7,$853.49
15/03/22,Producto 16,$72.26
15/03/22,Producto 14,"$2,021.23"
15/03/22,Producto 10,"$1,213.06"
15/03/22,Producto 13,$111.92
15/03/22,Producto 17,$752.48
15/03/22,Producto 4,$199.90
15/03/22,Producto 9,"$2,302.89"
16/03/22,Producto 12,$150.85
16/03/22,Producto 14,"$2,120.46"
16/03/22,Producto 3,$129.48
16/03/22,Producto 7,$805.72
16/03/22,Producto 9,"$2,817.12"
16/03/22,Producto 23,"$1,297.36"
16/03/22,Producto 17,$975.38
16/03/22,Producto 5,"$3,414.10"
16/03/22,Producto 18,$610.05
16/03/22,Producto 1,$207.86
16/03/22,Producto 11,$139.93
16/03/22,Producto 6,"$2,784.60"
16/03/22,Producto 4,$279.86
16/03/22,Producto 13,$88.93
16/03/22,Producto 2,$349.49
16/03/22,Producto 10,"$1,107.63"
16/03/22,Producto 16,$61.61
17/03/22,Producto 2,$360.14
17/03/22,Producto 23,"$1,682.12"
17/03/22,Producto 14,"$2,513.89"
17/03/22,Producto 16,$59.94
17/03/22,Producto 7,"$1,034.39"
17/03/22,Producto 13,$88.94
17/03/22,Producto 11,$79.96
17/03/22,Producto 9,"$3,057.10"
17/03/22,Producto 1,$268.81
17/03/22,Producto 19,$16.99
17/03/22,Producto 5,"$4,443.39"
17/03/22,Producto 12,$223.53
17/03/22,Producto 4,$339.83
17/03/22,Producto 10,"$1,341.50"
17/03/22,Producto 6,"$3,213.62"
17/03/22,Producto 3,$174.30
17/03/22,Producto 18,$523.33
17/03/22,Producto 17,"$1,342.13"
18/03/22,Producto 17,"$1,492.98"
18/03/22,Producto 5,"$5,102.02"
18/03/22,Producto 7,"$1,376.20"
18/03/22,Producto 1,$438.71
18/03/22,Producto 16,$189.82
18/03/22,Producto 6,"$4,533.00"
18/03/22,Producto 18,$668.49
18/03/22,Producto 2,$340.42
18/03/22,Producto 13,$140.90
18/03/22,Producto 9,"$4,432.15"
18/03/22,Producto 23,"$2,174.81"
18/03/22,Producto 4,$519.74
18/03/22,Producto 14,"$3,134.51"
18/03/22,Producto 19,$14.99
18/03/22,Producto 3,$219.12
18/03/22,Producto 12,$233.77
18/03/22,Producto 11,$259.87
18/03/22,Producto 10,"$1,401.45"
19/03/22,Producto 4,$599.70
19/03/22,Producto 23,"$2,342.21"
19/03/22,Producto 18,$713.95
19/03/22,Producto 3,$226.59
19/03/22,Producto 6,"$5,049.45"
19/03/22,Producto 14,"$3,756.72"
19/03/22,Producto 10,"$1,551.42"
19/03/22,Producto 2,$292.09
19/03/22,Producto 5,"$6,591.03"
19/03/22,Producto 17,"$1,631.95"
19/03/22,Producto 16,$269.23
19/03/22,Producto 9,"$5,645.67"
19/03/22,Producto 1,$230.85
19/03/22,Producto 12,$264.99
19/03/22,Producto 13,$55.96
19/03/22,Producto 11,$319.84
19/03/22,Producto 7,"$1,566.07"
20/03/22,Producto 1,$251.82
20/03/22,Producto 14,"$2,548.81"
20/03/22,Producto 4,$419.79
20/03/22,Producto 11,$79.96
20/03/22,Producto 17,"$1,183.22"
20/03/22,Producto 16,$59.94
20/03/22,Producto 10,"$1,177.16"
20/03/22,Producto 9,"$3,484.31"
20/03/22,Producto 18,$449.62
20/03/22,Producto 3,$171.81
20/03/22,Producto 13,$27.98
20/03/22,Producto 5,"$4,256.10"
20/03/22,Producto 7,"$1,110.35"
20/03/22,Producto 2,$297.80
20/03/22,Producto 12,$221.78
20/03/22,Producto 6,"$3,289.52"
20/03/22,Producto 23,"$1,485.16"
21/03/22,Producto 18,$271.22
21/03/22,Producto 10,$634.51
21/03/22,Producto 3,$129.48
21/03/22,Producto 2,$224.10
21/03/22,Producto 14,"$1,856.56"
21/03/22,Producto 6,"$1,945.44"
21/03/22,Producto 12,$212.79
21/03/22,Producto 16,$73.26
21/03/22,Producto 5,"$2,500.23"
21/03/22,Producto 7,$685.60
21/03/22,Producto 17,$596.61
21/03/22,Producto 9,"$2,582.78"
21/03/22,Producto 4,$79.96
21/03/22,Producto 11,$39.98
21/03/22,Producto 23,"$1,100.54"
21/03/22,Producto 1,$224.85
22/03/22,Producto 23,"$1,296.35"
22/03/22,Producto 1,$151.90
22/03/22,Producto 4,$199.90
22/03/22,Producto 9,"$2,169.99"
22/03/22,Producto 16,$109.89
22/03/22,Producto 10,$747.46
22/03/22,Producto 7,"$1,020.39"
22/03/22,Producto 18,$270.40
22/03/22,Producto 11,$199.90
22/03/22,Producto 5,"$2,796.48"
22/03/22,Producto 6,"$2,121.15"
22/03/22,Producto 3,$159.36
22/03/22,Producto 14,"$1,707.04"
22/03/22,Producto 17,$773.46
22/03/22,Producto 12,$119.88
22/03/22,Producto 2,$251.42
23/03/22,Producto 9,"$2,066.36"
23/03/22,Producto 4,$219.89
23/03/22,Producto 12,$111.38
23/03/22,Producto 11,$19.99
23/03/22,Producto 23,"$1,215.12"
23/03/22,Producto 10,$438.74
23/03/22,Producto 6,"$2,661.07"
23/03/22,Producto 2,$205.89
23/03/22,Producto 14,"$1,685.88"
23/03/22,Producto 7,$698.59
23/03/22,Producto 3,$99.60
23/03/22,Producto 18,$495.33
23/03/22,Producto 5,"$1,785.93"
23/03/22,Producto 1,$152.91
23/03/22,Producto 17,$645.62
23/03/22,Producto 16,$109.89
24/03/22,Producto 1,$152.91
24/03/22,Producto 2,$296.31
24/03/22,Producto 18,$294.18
24/03/22,Producto 23,"$1,556.21"
24/03/22,Producto 17,$645.62
24/03/22,Producto 3,$117.03
24/03/22,Producto 6,"$3,096.96"
24/03/22,Producto 13,$97.94
24/03/22,Producto 7,"$1,073.37"
24/03/22,Producto 14,"$2,365.97"
24/03/22,Producto 4,$196.90
24/03/22,Producto 5,"$2,065.16"
24/03/22,Producto 16,$49.95
24/03/22,Producto 11,$39.98
24/03/22,Producto 12,$121.85
24/03/22,Producto 10,$544.18
24/03/22,Producto 9,"$2,412.07"
25/03/22,Producto 5,"$3,940.84"
25/03/22,Producto 23,"$2,381.89"
25/03/22,Producto 7,"$1,456.14"
25/03/22,Producto 4,$579.71
25/03/22,Producto 13,$33.98
25/03/22,Producto 6,"$4,749.46"
25/03/22,Producto 10,$884.98
25/03/22,Producto 16,$107.89
25/03/22,Producto 14,"$3,042.60"
25/03/22,Producto 2,$252.94
25/03/22,Producto 3,$119.52
25/03/22,Producto 1,$220.87
25/03/22,Producto 18,$633.76
25/03/22,Producto 12,$210.75
25/03/22,Producto 11,$79.96
25/03/22,Producto 9,"$4,084.64"
25/03/22,Producto 17,"$1,531.10"
26/03/22,Producto 13,$50.97
26/03/22,Producto 2,$219.60
26/03/22,Producto 4,$679.66
26/03/22,Producto 3,$161.85
26/03/22,Producto 5,"$4,842.10"
26/03/22,Producto 6,"$5,744.16"
26/03/22,Producto 10,"$1,144.82"
26/03/22,Producto 16,$109.89
26/03/22,Producto 1,$254.85
26/03/22,Producto 17,"$1,546.09"
26/03/22,Producto 11,$219.89
26/03/22,Producto 14,"$3,738.39"
26/03/22,Producto 23,"$2,261.39"
26/03/22,Producto 9,"$4,395.26"
26/03/22,Producto 7,"$1,861.90"
26/03/22,Producto 18,$511.15
26/03/22,Producto 12,$166.09
27/03/22,Producto 16,$49.95
27/03/22,Producto 2,$235.32
27/03/22,Producto 1,$305.82
27/03/22,Producto 17,$832.51
27/03/22,Producto 6,"$4,235.55"
27/03/22,Producto 23,"$2,115.03"
27/03/22,Producto 14,"$2,865.15"
27/03/22,Producto 5,"$3,287.13"
27/03/22,Producto 11,$39.98
27/03/22,Producto 18,$416.91
27/03/22,Producto 10,$850.00
27/03/22,Producto 12,$151.69
27/03/22,Producto 13,$49.97
27/03/22,Producto 9,"$3,395.36"
27/03/22,Producto 7,"$1,185.30"
27/03/22,Producto 4,$339.83
27/03/22,Producto 3,$109.56
28/03/22,Producto 23,$866.79
28/03/22,Producto 9,"$1,695.38"
28/03/22,Producto 18,$207.46
28/03/22,Producto 2,$171.46
28/03/22,Producto 3,$59.76
28/03/22,Producto 11,$39.98
28/03/22,Producto 10,$418.75
28/03/22,Producto 6,"$2,185.62"
28/03/22,Producto 16,$49.95
28/03/22,Producto 14,"$1,598.13"
28/03/22,Producto 1,$118.93
28/03/22,Producto 17,$424.75
28/03/22,Producto 13,$33.98
28/03/22,Producto 5,"$1,384.37"
28/03/22,Producto 12,$62.94
28/03/22,Producto 4,$139.93
28/03/22,Producto 7,$859.49
29/03/22,Producto 13,$16.99
29/03/22,Producto 7,$795.53
29/03/22,Producto 14,"$1,809.84"
29/03/22,Producto 1,$67.96
29/03/22,Producto 2,$189.39
29/03/22,Producto 4,$59.97
29/03/22,Producto 6,"$2,041.87"
29/03/22,Producto 11,$39.98
29/03/22,Producto 16,$19.98
29/03/22,Producto 10,$217.37
29/03/22,Producto 23,$963.27
29/03/22,Producto 12,$29.97
29/03/22,Producto 17,$492.71
29/03/22,Producto 5,"$1,868.90"
29/03/22,Producto 9,"$1,601.83"
29/03/22,Producto 3,$79.68
29/03/22,Producto 18,$294.80
30/03/22,Producto 1,$76.95
30/03/22,Producto 16,$39.96
30/03/22,Producto 3,$87.14
30/03/22,Producto 7,$978.33
30/03/22,Producto 12,$62.42
30/03/22,Producto 6,"$2,345.55"
30/03/22,Producto 5,"$2,425.77"
30/03/22,Producto 14,"$1,971.92"
30/03/22,Producto 23,"$1,074.26"
30/03/22,Producto 10,$642.55
30/03/22,Producto 2,$163.26
30/03/22,Producto 9,"$2,366.95"
30/03/22,Producto 13,$16.99
30/03/22,Producto 4,$219.89
30/03/22,Producto 17,$631.60
30/03/22,Producto 18,$170.81
30/03/22,Producto 11,$39.98
31/03/22,Producto 3,$67.23
31/03/22,Producto 16,$111.56
31/03/22,Producto 17,$673.58
31/03/22,Producto 2,$181.14
31/03/22,Producto 1,$149.90
31/03/22,Producto 7,$772.48
31/03/22,Producto 10,$792.46
31/03/22,Producto 6,"$2,729.15"
31/03/22,Producto 5,"$3,397.88"
31/03/22,Producto 14,"$2,333.24"
31/03/22,Producto 4,$219.89
31/03/22,Producto 13,$82.95
31/03/22,Producto 9,"$2,906.10"
31/03/22,Producto 12,$45.95
31/03/22,Producto 18,$298.62
31/03/22,Producto 23,"$1,100.56"
31/03/22,Producto 11,$119.94
01/04/22,Producto 3,$2.49
01/04/22,Producto 2,$7.47
01/04/22,Producto 13,$80.95
01/04/22,Producto 9,"$4,572.97"
01/04/22,Producto 23,"$1,838.14"
01/04/22,Producto 5,"$5,877.32"
01/04/22,Producto 12,$131.86
01/04/22,Producto 16,$129.87
01/04/22,Producto 14,"$3,291.59"
01/04/22,Producto 11,$199.90
02/04/22,Producto 13,$41.97
02/04/22,Producto 5,"$5,651.00"
02/04/22,Producto 9,"$5,622.23"
02/04/22,Producto 12,$102.89
02/04/22,Producto 14,"$3,521.78"
02/04/22,Producto 16,$99.90
02/04/22,Producto 11,$159.92
02/04/22,Producto 23,"$2,036.92"
03/04/22,Producto 13,$12.99
03/04/22,Producto 16,$79.92
03/04/22,Producto 22,$2.49
03/04/22,Producto 12,$80.14
03/04/22,Producto 7,"$1,269.15"
03/04/22,Producto 9,"$3,032.43"
03/04/22,Producto 4,$139.93
03/04/22,Producto 3,$134.97
03/04/22,Producto 6,"$4,052.94"
03/04/22,Producto 10,"$1,048.28"
03/04/22,Producto 1,$347.76
03/04/22,Producto 23,"$1,862.13"
03/04/22,Producto 11,$199.90
03/04/22,Producto 5,"$3,566.30"
03/04/22,Producto 2,$169.02
03/04/22,Producto 18,$205.77
03/04/22,Producto 17,"$1,187.24"
03/04/22,Producto 14,"$2,457.92"
04/04/22,Producto 1,$123.92
04/04/22,Producto 14,"$1,770.31"
04/04/22,Producto 12,$61.92
04/04/22,Producto 4,$179.91
04/04/22,Producto 6,"$2,324.07"
04/04/22,Producto 10,$798.94
04/04/22,Producto 5,"$2,666.58"
04/04/22,Producto 17,$554.65
04/04/22,Producto 7,$855.42
04/04/22,Producto 18,$216.08
04/04/22,Producto 2,$132.08
04/04/22,Producto 23,"$1,031.95"
04/04/22,Producto 9,"$2,329.65"
04/04/22,Producto 16,$79.92
04/04/22,Producto 3,$62.76
04/04/22,Producto 11,$99.95
05/04/22,Producto 12,$54.94
05/04/22,Producto 1,$153.90
05/04/22,Producto 7,$833.42
05/04/22,Producto 11,$79.96
05/04/22,Producto 5,"$2,558.69"
05/04/22,Producto 17,$854.45
05/04/22,Producto 14,"$2,002.55"
05/04/22,Producto 2,$156.79
05/04/22,Producto 3,$89.64
05/04/22,Producto 18,$161.83
05/04/22,Producto 23,"$1,024.63"
05/04/22,Producto 10,$623.57
05/04/22,Producto 9,"$1,930.76"
05/04/22,Producto 4,$99.95
05/04/22,Producto 6,"$2,209.52"
05/04/22,Producto 13,$23.98
05/04/22,Producto 16,$49.95
06/04/22,Producto 1,$169.90
06/04/22,Producto 12,$27.47
06/04/22,Producto 4,$419.79
06/04/22,Producto 14,"$1,914.23"
06/04/22,Producto 16,$59.94
06/04/22,Producto 23,"$1,085.57"
06/04/22,Producto 9,"$1,845.86"
06/04/22,Producto 5,"$2,015.97"
06/04/22,Producto 11,$39.98
06/04/22,Producto 6,"$2,697.06"
06/04/22,Producto 10,$702.59
06/04/22,Producto 19,$14.99
06/04/22,Producto 18,$251.72
06/04/22,Producto 3,$98.61
06/04/22,Producto 2,$169.45
06/04/22,Producto 7,$825.52
06/04/22,Producto 17,$715.58
07/04/22,Producto 9,"$2,698.15"
07/04/22,Producto 2,$170.66
07/04/22,Producto 4,$379.81
07/04/22,Producto 10,$359.79
07/04/22,Producto 3,$124.50
07/04/22,Producto 7,$961.43
07/04/22,Producto 5,"$2,454.22"
07/04/22,Producto 18,$304.75
07/04/22,Producto 12,$58.43
07/04/22,Producto 16,$29.97
07/04/22,Producto 17,$953.44
07/04/22,Producto 1,$220.87
07/04/22,Producto 14,"$2,219.61"
07/04/22,Producto 11,$139.93
07/04/22,Producto 23,"$1,595.50"
07/04/22,Producto 6,"$3,228.64"
08/04/22,Producto 7,"$1,588.07"
08/04/22,Producto 9,"$4,027.35"
08/04/22,Producto 10,$750.56
08/04/22,Producto 18,$203.71
08/04/22,Producto 16,$89.93
08/04/22,Producto 6,"$5,129.30"
08/04/22,Producto 11,$279.86
08/04/22,Producto 14,"$3,433.83"
08/04/22,Producto 5,"$4,289.43"
08/04/22,Producto 17,"$1,516.11"
08/04/22,Producto 2,$239.93
08/04/22,Producto 3,$110.05
08/04/22,Producto 4,$659.67
08/04/22,Producto 23,"$2,090.58"
08/04/22,Producto 12,$117.33
08/04/22,Producto 1,$318.81
08/04/22,Producto 13,$16.99
09/04/22,Producto 16,$84.92
09/04/22,Producto 14,"$3,598.87"
09/04/22,Producto 23,"$2,134.34"
09/04/22,Producto 18,$225.50
09/04/22,Producto 12,$77.66
09/04/22,Producto 6,"$5,708.13"
09/04/22,Producto 9,"$4,556.19"
09/04/22,Producto 2,$223.35
09/04/22,Producto 4,$879.56
09/04/22,Producto 7,"$1,770.97"
09/04/22,Producto 17,"$1,766.96"
09/04/22,Producto 5,"$4,969.04"
09/04/22,Producto 19,$14.99
09/04/22,Producto 13,$33.98
09/04/22,Producto 1,$458.73
09/04/22,Producto 10,"$1,242.27"
09/04/22,Producto 11,$119.94
09/04/22,Producto 3,$79.68
10/04/22,Producto 2,$144.83
10/04/22,Producto 3,$120.03
10/04/22,Producto 10,$624.92
10/04/22,Producto 9,"$3,139.48"
10/04/22,Producto 12,$37.46
10/04/22,Producto 5,"$3,468.90"
10/04/22,Producto 1,$271.84
10/04/22,Producto 6,"$4,065.80"
10/04/22,Producto 16,$114.89
10/04/22,Producto 18,$166.78
10/04/22,Producto 17,$832.51
10/04/22,Producto 14,"$2,382.47"
10/04/22,Producto 4,$339.83
10/04/22,Producto 23,"$1,539.54"
10/04/22,Producto 7,"$1,239.28"
10/04/22,Producto 11,$79.96
11/04/22,Producto 4,$219.89
11/04/22,Producto 7,$651.60
11/04/22,Producto 16,$56.61
11/04/22,Producto 9,"$1,788.25"
11/04/22,Producto 17,$594.65
11/04/22,Producto 6,"$2,081.78"
11/04/22,Producto 10,$475.01
11/04/22,Producto 12,$30.97
11/04/22,Producto 1,$169.90
11/04/22,Producto 3,$62.25
11/04/22,Producto 2,$99.97
11/04/22,Producto 14,"$1,329.29"
11/04/22,Producto 23,$963.99
11/04/22,Producto 5,"$1,710.99"
11/04/22,Producto 11,$39.98
11/04/22,Producto 22,$2.49
11/04/22,Producto 18,$81.50
12/04/22,Producto 6,"$2,381.87"
12/04/22,Producto 4,$299.85
12/04/22,Producto 7,$813.53
12/04/22,Producto 1,$251.11
12/04/22,Producto 11,$99.95
12/04/22,Producto 9,"$1,876.86"
12/04/22,Producto 13,$79.94
12/04/22,Producto 12,$32.46
12/04/22,Producto 18,$85.05
12/04/22,Producto 3,$62.25
12/04/22,Producto 10,$426.75
12/04/22,Producto 23,"$1,116.35"
12/04/22,Producto 17,$543.68
12/04/22,Producto 5,"$1,903.83"
12/04/22,Producto 14,"$1,693.74"
12/04/22,Producto 2,$142.30
13/04/22,Producto 11,$79.96
13/04/22,Producto 1,$228.89
13/04/22,Producto 14,"$1,644.25"
13/04/22,Producto 16,$9.99
13/04/22,Producto 7,$944.38
13/04/22,Producto 5,"$2,207.38"
13/04/22,Producto 3,$59.76
13/04/22,Producto 13,$57.96
13/04/22,Producto 18,$111.97
13/04/22,Producto 4,$299.85
13/04/22,Producto 9,"$1,977.22"
13/04/22,Producto 17,$684.58
13/04/22,Producto 23,$998.46
13/04/22,Producto 12,$68.92
13/04/22,Producto 2,$124.82
13/04/22,Producto 6,"$2,738.63"
13/04/22,Producto 10,$541.65
14/04/22,Producto 4,$399.80
14/04/22,Producto 2,$137.03
14/04/22,Producto 11,$199.90
14/04/22,Producto 20,$1.99
14/04/22,Producto 13,$26.48
14/04/22,Producto 3,$87.15
14/04/22,Producto 14,"$2,215.76"
14/04/22,Producto 10,$602.62
14/04/22,Producto 23,"$1,380.20"
14/04/22,Producto 18,$167.75
14/04/22,Producto 7,"$1,162.23"
14/04/22,Producto 9,"$2,483.94"
14/04/22,Producto 16,$69.93
14/04/22,Producto 12,$50.70
14/04/22,Producto 6,"$3,455.34"
14/04/22,Producto 1,$199.65
14/04/22,Producto 17,$606.63
14/04/22,Producto 5,"$3,152.37"
15/04/22,Producto 23,"$2,003.56"
15/04/22,Producto 20,$10.49
15/04/22,Producto 4,$739.63
15/04/22,Producto 11,$279.86
15/04/22,Producto 14,"$3,782.72"
15/04/22,Producto 6,"$5,592.57"
15/04/22,Producto 5,"$5,312.14"
15/04/22,Producto 17,"$1,361.17"
15/04/22,Producto 7,"$2,087.63"
15/04/22,Producto 9,"$4,584.37"
15/04/22,Producto 1,$237.37
15/04/22,Producto 3,$73.23
15/04/22,Producto 22,$2.49
